priority,issues,split,source_dataset,annotation_source,text_status,needs_human_review,filename,primary_caption,n_captions
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Female_thomsons_gazelle_female__animationnotmotionextractedbehaviour_manisetd7ca1839__thomsons_gazelle_female_standgimmick01_58.npy,The female Thomsons gazelle stands still as a gimmick,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Female_thomsons_gazelle_female__animationnotmotionextractedfighting_maniset935f934f__thomsons_gazelle_female_fightchaseoff_99.npy,The female Thomsons gazelle fights and then chases off the predator,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Female_thomsons_gazelle_female__animationnotmotionextractedfighting_maniset935f934f__thomsons_gazelle_female_fighttaunt_100.npy,The female Thomsons gazelle fights and then taunts her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Female_thomsons_gazelle_female__animationnotmotionextractedfighting_maniset935f934f__thomsons_gazelle_female_fighttauntreact_101.npy,The female Thomsons gazelle fights taunts and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Female_thomsons_gazelle_female__animationnotmotionextractedfighting_maniset935f934f__thomsons_gazelle_female_fightvictorytaunt_102.npy,The female Thomsons gazelle fights wins and then taunts her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Female_thomsons_gazelle_female__animationnotmotionextractedlocomotion_maniset8e0a5335__thomsons_gazelle_female_fightchaseoff_161.npy,The female Thomsons gazelle fights and then chases off the predator,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Female_thomsons_gazelle_female__animationnotmotionextractedlocomotion_maniset8e0a5335__thomsons_gazelle_female_fighttaunt_163.npy,The female Thomsons gazelle fights and then taunts her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Female_thomsons_gazelle_female__animationnotmotionextractedlocomotion_maniset8e0a5335__thomsons_gazelle_female_fightvictorytaunt_165.npy,The female Thomsons gazelle fights wins and then taunts her opponent,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Female_thomsons_gazelle_female__animationnotmotionextractedlocomotion_maniset8e0a5335__thomsons_gazelle_female_standgimmick01_178.npy,The female Thomsons gazelle stands still as a gimmick,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Juvenile_thomsons_gazelle_juvenile__animationnotmotionextractedlocomotion_maniset9832e70d__thomsons_gazelle_juvenile_standgimmick01_55.npy,The juvenile Thomsons gazelle stands still as a gimmick to avoid detection,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Male_thomsons_gazelle_male__animationnotmotionextractedbehaviour_manisetbea121ae__thomsons_gazelle_male_fightchaseoff_35.npy,The male Thomsons gazelle fights and then chases off the rival,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Male_thomsons_gazelle_male__animationnotmotionextractedbehaviour_manisetbea121ae__thomsons_gazelle_male_standgimmick01_47.npy,The male Thomsons gazelle stands still as a gimmick,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Male_thomsons_gazelle_male__animationnotmotionextractedfighting_manisetfe8bbb84__thomsons_gazelle_male_fightvictorytaunt_88.npy,The male Thomsons gazelle fights achieves victory and then taunts its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Male_thomsons_gazelle_male__animationnotmotionextractedlocomotion_maniset86c98dea__thomsons_gazelle_male_fightvictorytaunt_151.npy,The male Thomsons gazelle fights wins and then taunts its opponent,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Thomsons_Gazelle_Male_thomsons_gazelle_male__animationnotmotionextractedlocomotion_maniset86c98dea__thomsons_gazelle_male_standgimmick01_171.npy,The male Thomsons gazelle stands still as a gimmick to blend into the surroundings,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationmotionextractedfighting_maniset55c8211b__west_african_lion_female_fightchaseoff_1.npy,The female African lion fights and then chases the intruder off,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationmotionextractedfighting_maniset55c8211b__west_african_lion_female_fightreacttofendoff_4.npy,The female African lion fights and reacts swiftly to fend off the threat,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationmotionextractedfighting_maniset55c8211b__west_african_lion_female_fighttaunt_5.npy,The female African lion fights and then taunts her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationmotionextractedlocomotion_manisetd96c4c21__west_african_lion_female_fightchaseoff_30.npy,The female African lion fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationmotionextractedlocomotion_manisetd96c4c21__west_african_lion_female_fightreact_31.npy,The female African lion fights and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationmotionextractedlocomotion_manisetd96c4c21__west_african_lion_female_fighttaunt_34.npy,The female African lion fights and then taunts her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationmotionextractedpounce_maniset5fd4b33e__west_african_lion_female_fightchaseoff_120.npy,The female African lion fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationmotionextractedpounce_maniset5fd4b33e__west_african_lion_female_fighttaunt_123.npy,The female African lion fights and then taunts her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationnotmotionextractedbehaviour_manisetb6dc3e07__west_african_lion_female_fightchaseoff_191.npy,The female African lion fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationnotmotionextractedbehaviour_manisetb6dc3e07__west_african_lion_female_fightreact_192.npy,The female African lion fights and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationnotmotionextractedbehaviour_manisetb6dc3e07__west_african_lion_female_fighttaunt_194.npy,The female African lion fights and then taunts her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationnotmotionextractedfighting_manisete471ed9d__west_african_lion_female_fightchaseoff_274.npy,The female African lion fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationnotmotionextractedfighting_manisete471ed9d__west_african_lion_female_fightpouncefromonspot_276.npy,The female African lion fights by pouncing from a stationary spot,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationnotmotionextractedfighting_manisete471ed9d__west_african_lion_female_fightreacttofendoff_279.npy,The female African lion fights and reacts to fend off the threat,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationnotmotionextractedfighting_manisete471ed9d__west_african_lion_female_fighttaunt_280.npy,The female African lion fights and then taunts her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationnotmotionextractedlocomotion_maniset7a3d2483__west_african_lion_female_climbbeamtojump1_339.npy,The female African lion climbs the beam and then jumps off,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationnotmotionextractedlocomotion_maniset7a3d2483__west_african_lion_female_fightchaseoff_360.npy,The female African lion fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Female_west_african_lion_female__animationnotmotionextractedlocomotion_maniset7a3d2483__west_african_lion_female_fighttaunt_365.npy,The female African lion fights and then taunts her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Juvenile_west_african_lion_juvenile__animationmotionextractedfighting_manisetb4e2b273__west_african_lion_juvenile_fightreacttofendoff_1.npy,The juvenile African lion fights and reacts swiftly to fend off the threat,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Juvenile_west_african_lion_juvenile__animationmotionextractedfighting_manisetb4e2b273__west_african_lion_juvenile_fighttaunt_2.npy,The juvenile African lion fights and then taunts its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Juvenile_west_african_lion_juvenile__animationmotionextractedfighting_manisetb4e2b273__west_african_lion_juvenile_fighttaunttostand_4.npy,The juvenile African lion fights and then taunts before standing still,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Juvenile_west_african_lion_juvenile__animationmotionextractedlocomotion_maniset7b9fc979__west_african_lion_juvenile_fightchaseoff_13.npy,The juvenile African lion fights and then chases off its rival,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Juvenile_west_african_lion_juvenile__animationmotionextractedlocomotion_maniset7b9fc979__west_african_lion_juvenile_fighttaunt_15.npy,The juvenile African lion fights and then taunts its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Juvenile_west_african_lion_juvenile__animationmotionextractedpounce_maniset4877db96__west_african_lion_juvenile_fightreacttofendoff_54.npy,The juvenile African lion fights and reacts swiftly to fend off the threat,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Juvenile_west_african_lion_juvenile__animationnotmotionextractedbehaviour_maniset16bea75f__west_african_lion_juvenile_fightreact_101.npy,The juvenile African lion fights and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Juvenile_west_african_lion_juvenile__animationnotmotionextractedbehaviour_maniset16bea75f__west_african_lion_juvenile_fighttaunt_103.npy,The juvenile African lion fights and then taunts its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationmotionextractedfighting_maniset51ef3a10__west_african_lion_male_fightchaseoff_1.npy,The male African lion fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationmotionextractedfighting_maniset51ef3a10__west_african_lion_male_fightreacttofendoff_4.npy,The male African lion fights and reacts swiftly to fend off the threat,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationmotionextractedfighting_maniset51ef3a10__west_african_lion_male_fighttaunt_5.npy,The male African lion fights and then taunts his opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationmotionextractedlocomotion_maniset54b0d796__west_african_lion_male_fightchaseoff_28.npy,The male African lion fights and then chases the intruder off,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationmotionextractedlocomotion_maniset54b0d796__west_african_lion_male_fightreact_29.npy,The male African lion fights and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationmotionextractedlocomotion_maniset54b0d796__west_african_lion_male_fightreacttofendoff_31.npy,The male African lion fights and reacts swiftly to fend off the threat,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationmotionextractedlocomotion_maniset54b0d796__west_african_lion_male_fighttaunt_32.npy,The male African lion fights and then taunts his opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationmotionextractedpounce_maniset43aaad53__west_african_lion_male_fightchaseoff_115.npy,The male African lion fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationmotionextractedpounce_maniset43aaad53__west_african_lion_male_fightreact_116.npy,The male African lion fights and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationmotionextractedpounce_maniset43aaad53__west_african_lion_male_fightreacttofendoff_118.npy,The male African lion fights and reacts swiftly to fend off the threat,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationmotionextractedpounce_maniset43aaad53__west_african_lion_male_fighttaunt_119.npy,The male African lion fights and then taunts his opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationmotionextractedpounce_maniset43aaad53__west_african_lion_male_fighttaunttostand_120.npy,The male African lion fights taunts and then stands still,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationnotmotionextractedbehaviour_manisetfb37bfc__west_african_lion_male_fighttaunt_187.npy,The male African lion fights and then taunts his opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationnotmotionextractedfighting_maniset43072a52__west_african_lion_male_fightchaseoff_261.npy,The male African lion fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationnotmotionextractedfighting_maniset43072a52__west_african_lion_male_fighttaunt_265.npy,The male African lion fights and then taunts his opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationnotmotionextractedlocomotion_maniset65dbb3b8__west_african_lion_male_fightchaseoff_348.npy,The male African lion fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationnotmotionextractedlocomotion_maniset65dbb3b8__west_african_lion_male_fightreacttofendoff_351.npy,The male African lion fights and reacts swiftly to fend off the threat,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_West_African_Lion_Male_west_african_lion_male__animationnotmotionextractedlocomotion_maniset65dbb3b8__west_african_lion_male_fighttaunt_352.npy,The male African lion fights and then taunts his opponent,3
